metric,treatment_a,treatment_b,delta,p_value
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,325.151488,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,347.593089,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,370.034691,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,392.476292,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,414.917894,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,437.359495,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,459.801096,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,482.242698,0.027344
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,504.684299,0.037109
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,527.125901,0.037109
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,549.567502,0.037109
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,572.009104,0.037109
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,594.450705,0.037109
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,616.892306,0.037109
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,639.333908,0.037109
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,661.775509,0.037109
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,684.217111,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,706.658712,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,729.100314,0.064453
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,751.541915,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,773.983516,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,796.425118,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,818.866719,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,841.308321,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,863.749922,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,886.191524,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,908.633125,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,931.074726,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,953.516328,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,975.957929,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,998.399531,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1020.841132,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1043.282734,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1065.724335,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1088.165936,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1110.607538,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1133.049139,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1155.490741,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1177.932342,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1200.373944,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1222.815545,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1245.257146,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1267.698748,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1290.140349,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1312.581951,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1335.023552,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1357.465154,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1379.906755,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1402.348356,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1424.789958,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1447.231559,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1469.673161,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1492.114762,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1514.556363,0.130859
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1536.997965,0.193359
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1559.439566,0.232422
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1581.881168,0.232422
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1604.322769,0.232422
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1626.764371,0.232422
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1649.205972,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1671.647573,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1694.089175,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1716.530776,0.322266
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1738.972378,0.322266
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1761.413979,0.322266
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1783.855581,0.322266
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1806.297182,0.431641
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1828.738783,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1851.180385,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1873.621986,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1896.063588,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1918.505189,0.556641
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1940.946791,0.556641
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1963.388392,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,1985.829993,0.769531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2008.271595,0.769531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2030.713196,0.845703
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2053.154798,0.921875
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2075.596399,0.921875
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2098.038001,0.921875
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2120.479602,0.921875
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2142.921203,0.921875
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2165.362805,0.921875
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2187.804406,1.000000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2210.246008,0.845703
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2232.687609,0.769531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2255.129211,0.769531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2277.570812,0.769531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2300.012413,0.769531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2322.454015,0.769531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2344.895616,0.769531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2367.337218,0.695312
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2389.778819,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2412.220421,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2434.662022,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2457.103623,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2479.545225,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2501.986826,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2524.428428,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2546.870029,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2569.311630,0.625000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2591.753232,0.556641
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2614.194833,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2636.636435,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2659.078036,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2681.519638,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2703.961239,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2726.402840,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2748.844442,0.492188
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2771.286043,0.431641
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2793.727645,0.431641
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2816.169246,0.431641
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2838.610848,0.431641
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2861.052449,0.375000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2883.494050,0.375000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2905.935652,0.375000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2928.377253,0.375000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2950.818855,0.375000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2973.260456,0.375000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,2995.702058,0.375000
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3018.143659,0.322266
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3040.585260,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3063.026862,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3085.468463,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3107.910065,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3130.351666,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3152.793268,0.275391
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3175.234869,0.232422
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3197.676470,0.232422
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3220.118072,0.232422
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3242.559673,0.232422
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3265.001275,0.193359
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3287.442876,0.193359
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3309.884478,0.193359
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3332.326079,0.193359
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3354.767680,0.160156
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3377.209282,0.160156
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3399.650883,0.160156
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3422.092485,0.105469
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3444.534086,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3466.975687,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3489.417289,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3511.858890,0.083984
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3534.300492,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3556.742093,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3579.183695,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3601.625296,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3624.066897,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3646.508499,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3668.950100,0.048828
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3691.391702,0.027344
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3713.833303,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3736.274905,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3758.716506,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3781.158107,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3803.599709,0.019531
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3826.041310,0.013672
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3848.482912,0.013672
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3870.924513,0.013672
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3893.366115,0.013672
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3915.807716,0.009766
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3938.249317,0.009766
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3960.690919,0.009766
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,3983.132520,0.009766
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4005.574122,0.009766
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4028.015723,0.009766
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4050.457325,0.009766
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4072.898926,0.009766
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4095.340527,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4117.782129,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4140.223730,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4162.665332,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4185.106933,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4207.548535,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4229.990136,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4252.431737,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4274.873339,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4297.314940,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4319.756542,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4342.198143,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4364.639745,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4387.081346,0.003906
avg_turnaround,maskable_dqn__mask_true,maskable_ppo__mask_true,4409.522947,0.003906
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11972.260835,0.003906
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11910.490908,0.048828
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11848.720981,0.193359
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11786.951054,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11725.181127,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11663.411200,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11601.641273,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11539.871346,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11478.101419,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11416.331492,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11354.561565,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11292.791638,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11231.021711,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11169.251784,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11107.481857,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-11045.711930,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10983.942003,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10922.172076,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10860.402150,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10798.632223,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10736.862296,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10675.092369,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10613.322442,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10551.552515,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10489.782588,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10428.012661,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10366.242734,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10304.472807,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10242.702880,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10180.932953,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10119.163026,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-10057.393099,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9995.623172,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9933.853245,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9872.083318,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9810.313392,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9748.543465,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9686.773538,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9625.003611,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9563.233684,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9501.463757,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9439.693830,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9377.923903,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9316.153976,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9254.384049,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9192.614122,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9130.844195,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9069.074268,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-9007.304341,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8945.534414,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8883.764487,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8821.994560,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8760.224633,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8698.454707,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8636.684780,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8574.914853,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8513.144926,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8451.374999,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8389.605072,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8327.835145,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8266.065218,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8204.295291,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8142.525364,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8080.755437,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-8018.985510,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7957.215583,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7895.445656,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7833.675729,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7771.905802,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7710.135875,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7648.365948,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7586.596022,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7524.826095,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7463.056168,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7401.286241,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7339.516314,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7277.746387,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7215.976460,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7154.206533,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7092.436606,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-7030.666679,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6968.896752,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6907.126825,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6845.356898,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6783.586971,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6721.817044,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6660.047117,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6598.277190,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6536.507263,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6474.737337,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6412.967410,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6351.197483,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6289.427556,0.375000
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6227.657629,0.845703
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6165.887702,0.921875
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6104.117775,0.845703
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-6042.347848,0.845703
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5980.577921,0.845703
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5918.807994,0.845703
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5857.038067,0.556641
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5795.268140,0.375000
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5733.498213,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5671.728286,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5609.958359,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5548.188432,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5486.418505,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5424.648579,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5362.878652,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5301.108725,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5239.338798,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5177.568871,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5115.798944,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-5054.029017,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4992.259090,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4930.489163,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4868.719236,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4806.949309,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4745.179382,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4683.409455,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4621.639528,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4559.869601,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4498.099674,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4436.329747,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4374.559820,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4312.789894,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4251.019967,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4189.250040,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4127.480113,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4065.710186,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-4003.940259,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-3942.170332,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-3880.400405,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-3818.630478,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-3756.860551,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-3695.090624,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-3633.320697,0.232422
avg_turnaround,maskable_ppo__mask_true,ppo__mask_false,-3571.550770,0.232422
